customer_id,country,customer_key
15771,United Kingdom,1169
16452,United Kingdom,1170
14324,United Kingdom,1171
17871,United Kingdom,1172
12631,Finland,1173
17227,United Kingdom,1174
12860,United Kingdom,1175
17454,United Kingdom,1176
15224,United Kingdom,1177
12813,Netherlands,1178
15489,United Kingdom,1179
14451,United Kingdom,1180
14421,United Kingdom,1181
17801,United Kingdom,1182
16595,United Kingdom,1183
13907,United Kingdom,1184
16510,United Kingdom,1185
14420,United Kingdom,1186
16524,United Kingdom,1187
16166,United Kingdom,1188
16434,United Kingdom,1189
13869,United Kingdom,1190
13616,United Kingdom,1191
17591,United Kingdom,1192
14892,United Kingdom,1193
12877,United Kingdom,1194
14441,United Kingdom,1195
14754,United Kingdom,1196
15747,United Kingdom,1197
15795,United Kingdom,1198
18057,United Kingdom,1199
14461,United Kingdom,1200
14442,Channel Islands,1201
17966,United Kingdom,1202
15164,United Kingdom,1203
17048,United Kingdom,1204
17773,United Kingdom,1205
16954,United Kingdom,1206
15375,United Kingdom,1207
14343,United Kingdom,1208
15697,United Kingdom,1209
16867,United Kingdom,1210
16287,United Kingdom,1211
15198,United Kingdom,1212
13877,United Kingdom,1213
12470,Unspecified,1214
17769,United Kingdom,1215
17706,United Kingdom,1216
12468,Germany,1217
14715,United Kingdom,1218
12589,France,1219
16087,United Kingdom,1220
14472,United Kingdom,1221
13555,United Kingdom,1222
12733,Usa,1223
14413,United Kingdom,1224
13315,United Kingdom,1225
17245,United Kingdom,1226
17307,United Kingdom,1227
17963,United Kingdom,1228
14983,United Kingdom,1229
13397,United Kingdom,1230
12987,United Kingdom,1231
13027,United Kingdom,1232
16727,United Kingdom,1233
14556,United Kingdom,1234
14388,United Kingdom,1235
17220,United Kingdom,1236
17356,United Kingdom,1237
17794,United Kingdom,1238
15191,United Kingdom,1239
14649,United Kingdom,1240
14595,United Kingdom,1241
16085,United Kingdom,1242
13982,United Kingdom,1243
17875,United Kingdom,1244
16634,United Kingdom,1245
14207,United Kingdom,1246
15095,United Kingdom,1247
12986,United Kingdom,1248
14431,United Kingdom,1249
14714,United Kingdom,1250
14530,United Kingdom,1251
14320,United Kingdom,1252
15910,United Kingdom,1253
13527,United Kingdom,1254
15885,United Kingdom,1255
14064,United Kingdom,1256
15296,United Kingdom,1257
14439,Greece,1258
13543,United Kingdom,1259
15682,United Kingdom,1260
17320,United Kingdom,1261
15126,United Kingdom,1262
17180,United Kingdom,1263
13413,United Kingdom,1264
13192,United Kingdom,1265
14854,United Kingdom,1266
16229,United Kingdom,1267
14274,United Kingdom,1268
17460,United Kingdom,1269
12531,Germany,1270
13889,United Kingdom,1271
14640,United Kingdom,1272
14837,United Kingdom,1273
17242,United Kingdom,1274
17618,United Kingdom,1275
17335,United Kingdom,1276
17780,United Kingdom,1277
16950,United Kingdom,1278
12916,United Kingdom,1279
13036,United Kingdom,1280
14879,United Kingdom,1281
12703,Germany,1282
13249,United Kingdom,1283
15727,United Kingdom,1284
15711,United Kingdom,1285
14701,United Kingdom,1286
16255,United Kingdom,1287
14070,United Kingdom,1288
17071,United Kingdom,1289
14522,United Kingdom,1290
17141,United Kingdom,1291
13209,United Kingdom,1292
15696,United Kingdom,1293
13729,United Kingdom,1294
14044,United Kingdom,1295
17142,United Kingdom,1296
15434,United Kingdom,1297
15483,United Kingdom,1298
14986,United Kingdom,1299
17584,United Kingdom,1300
14870,United Kingdom,1301
15303,United Kingdom,1302
13488,United Kingdom,1303
17810,United Kingdom,1304
18199,United Kingdom,1305
13477,United Kingdom,1306
16795,United Kingdom,1307
17419,United Kingdom,1308
16004,United Kingdom,1309
14628,United Kingdom,1310
15611,United Kingdom,1311
14376,United Kingdom,1312
12857,United Kingdom,1313
14538,United Kingdom,1314
17218,United Kingdom,1315
13650,United Kingdom,1316
15259,United Kingdom,1317
13971,United Kingdom,1318
15218,United Kingdom,1319
15950,United Kingdom,1320
17353,United Kingdom,1321
17536,United Kingdom,1322
15003,United Kingdom,1323
16481,United Kingdom,1324
13459,United Kingdom,1325
16281,United Kingdom,1326
12905,United Kingdom,1327
12361,Belgium,1328
17059,United Kingdom,1329
15845,United Kingdom,1330
17050,United Kingdom,1331
17726,United Kingdom,1332
13514,United Kingdom,1333
15766,United Kingdom,1334
15959,United Kingdom,1335
12745,Eire,1336
16154,United Kingdom,1337
12606,Spain,1338
13054,United Kingdom,1339
12454,Spain,1340
15383,United Kingdom,1341
12706,Finland,1342
12404,Finland,1343
16840,United Kingdom,1344
12382,Netherlands,1345
12466,France,1346
16291,Portugal,1347
12555,Spain,1348
12858,United Kingdom,1349
14912,Italy,1350
12846,United Kingdom,1351
16575,United Kingdom,1352
13664,United Kingdom,1353
16047,Eire,1354
12792,Portugal,1355
12696,Finland,1356
17130,United Kingdom,1357
15357,Unspecified,1358
13776,United Kingdom,1359
13528,United Kingdom,1360
14380,United Kingdom,1361
14079,United Kingdom,1362
17672,United Kingdom,1363
12497,Germany,1364
15702,Nigeria,1365
14358,United Kingdom,1366
12570,Spain,1367
15073,United Kingdom,1368
13698,United Kingdom,1369
16051,United Kingdom,1370
14365,United Kingdom,1371
12873,United Kingdom,1372
15695,United Kingdom,1373
15638,United Kingdom,1374
15798,United Kingdom,1375
14551,United Kingdom,1376
12869,United Kingdom,1377
17604,United Kingdom,1378
15389,United Kingdom,1379
16430,United Kingdom,1380
13048,United Kingdom,1381
15797,United Kingdom,1382
16320,Unspecified,1383
13101,United Kingdom,1384
18016,United Kingdom,1385
14167,United Kingdom,1386
14279,United Kingdom,1387
17695,United Kingdom,1388
17982,United Kingdom,1389
14672,United Kingdom,1390
15563,United Kingdom,1391
13820,United Kingdom,1392
14613,United Kingdom,1393
16326,United Kingdom,1394
15544,United Kingdom,1395
16137,United Kingdom,1396
16535,United Kingdom,1397
18194,United Kingdom,1398
13615,United Kingdom,1399
16262,United Kingdom,1400
17905,United Kingdom,1401
15861,United Kingdom,1402
15192,United Kingdom,1403
17943,United Kingdom,1404
14469,United Kingdom,1405
13851,United Kingdom,1406
15487,United Kingdom,1407
13480,United Kingdom,1408
15251,United Kingdom,1409
12823,United Kingdom,1410
13583,United Kingdom,1411
14249,United Kingdom,1412
16673,United Kingdom,1413
15182,United Kingdom,1414
16390,United Kingdom,1415
14068,United Kingdom,1416
15943,United Kingdom,1417
16923,United Kingdom,1418
15013,United Kingdom,1419
15588,United Kingdom,1420
17137,United Kingdom,1421
14481,United Kingdom,1422
16014,United Kingdom,1423
14820,United Kingdom,1424
15385,United Kingdom,1425
12483,Sweden,1426
13443,United Kingdom,1427
13392,United Kingdom,1428
14306,United Kingdom,1429
13897,United Kingdom,1430
15338,United Kingdom,1431
18212,United Kingdom,1432
16655,United Kingdom,1433
12668,Germany,1434
17107,United Kingdom,1435
17176,United Kingdom,1436
13478,United Kingdom,1437
14637,United Kingdom,1438
15022,United Kingdom,1439
14370,United Kingdom,1440
12810,Japan,1441
14047,United Kingdom,1442
17365,United Kingdom,1443
12800,Portugal,1444
12711,Germany,1445
15416,United Kingdom,1446
13511,United Kingdom,1447
16415,United Kingdom,1448
15512,United Kingdom,1449
14821,United Kingdom,1450
13156,United Kingdom,1451
17361,United Kingdom,1452
13628,United Kingdom,1453
15480,Malta,1454
18064,United Kingdom,1455
17350,United Kingdom,1456
15564,United Kingdom,1457
15803,United Kingdom,1458
13584,United Kingdom,1459
17146,United Kingdom,1460
15279,United Kingdom,1461
18175,United Kingdom,1462
17163,United Kingdom,1463
13975,United Kingdom,1464
16300,United Kingdom,1465
12848,United Kingdom,1466
13538,United Kingdom,1467
17876,United Kingdom,1468
16454,United Kingdom,1469
17092,United Kingdom,1470
16067,United Kingdom,1471
12805,Netherlands,1472
13553,United Kingdom,1473
16928,United Kingdom,1474
13757,United Kingdom,1475
17311,United Kingdom,1476
16081,United Kingdom,1477
14399,United Kingdom,1478
12396,Rsa,1479
15448,United Kingdom,1480
18101,United Kingdom,1481
13619,United Kingdom,1482
16834,United Kingdom,1483
17690,United Kingdom,1484
12840,United Kingdom,1485
14545,United Kingdom,1486
15023,United Kingdom,1487
14038,United Kingdom,1488
15591,United Kingdom,1489
14497,United Kingdom,1490
15732,United Kingdom,1491
12373,Austria,1492
16583,United Kingdom,1493
17281,United Kingdom,1494
16383,United Kingdom,1495
16412,United Kingdom,1496
13783,United Kingdom,1497
15167,United Kingdom,1498
17138,United Kingdom,1499
16986,United Kingdom,1500
12500,Germany,1501
17309,United Kingdom,1502
16266,United Kingdom,1503
15365,United Kingdom,1504
17328,United Kingdom,1505
18267,United Kingdom,1506
12853,United Kingdom,1507
13009,United Kingdom,1508
16147,United Kingdom,1509
13658,United Kingdom,1510
16704,United Kingdom,1511
15784,United Kingdom,1512
14682,United Kingdom,1513
15660,United Kingdom,1514
13700,United Kingdom,1515
15580,United Kingdom,1516
15422,United Kingdom,1517
15584,United Kingdom,1518
16788,United Kingdom,1519
16225,United Kingdom,1520
12402,Belgium,1521
14562,United Kingdom,1522
17550,United Kingdom,1523
16082,United Kingdom,1524
16212,United Kingdom,1525
17342,United Kingdom,1526
17504,United Kingdom,1527
14227,United Kingdom,1528
13497,United Kingdom,1529
16161,United Kingdom,1530
13870,United Kingdom,1531
16246,United Kingdom,1532
13417,United Kingdom,1533
13304,United Kingdom,1534
14884,United Kingdom,1535
16078,United Kingdom,1536
15339,United Kingdom,1537
16781,United Kingdom,1538
17514,United Kingdom,1539
17294,United Kingdom,1540
17647,United Kingdom,1541
12524,Germany,1542
12665,Germany,1543
17319,United Kingdom,1544
17774,United Kingdom,1545
15892,United Kingdom,1546
13119,United Kingdom,1547
12370,Austria,1548
13131,United Kingdom,1549
14609,United Kingdom,1550
17577,United Kingdom,1551
15082,United Kingdom,1552
12645,Germany,1553
12621,Germany,1554
16344,United Kingdom,1555
17731,United Kingdom,1556
13976,United Kingdom,1557
13242,United Kingdom,1558
16419,United Kingdom,1559
13985,United Kingdom,1560
16873,United Kingdom,1561
12663,Germany,1562
16530,United Kingdom,1563
13092,United Kingdom,1564
12932,United Kingdom,1565
18058,United Kingdom,1566
15176,United Kingdom,1567
13164,United Kingdom,1568
12776,Portugal,1569
17201,United Kingdom,1570
17575,United Kingdom,1571
12474,Germany,1572
16577,United Kingdom,1573
12670,France,1574
15765,United Kingdom,1575
12567,France,1576
14115,United Kingdom,1577
14072,United Kingdom,1578
16992,United Kingdom,1579
14301,United Kingdom,1580
17685,United Kingdom,1581
14190,United Kingdom,1582
15244,United Kingdom,1583
13288,United Kingdom,1584
13551,United Kingdom,1585
16839,United Kingdom,1586
15807,United Kingdom,1587
16978,United Kingdom,1588
13629,United Kingdom,1589
13291,United Kingdom,1590
16553,United Kingdom,1591
13815,Germany,1592
16895,United Kingdom,1593
15293,United Kingdom,1594
15504,United Kingdom,1595
12695,France,1596
13223,United Kingdom,1597
17226,United Kingdom,1598
17547,United Kingdom,1599
15278,United Kingdom,1600
15288,United Kingdom,1601
12976,United Kingdom,1602
17258,United Kingdom,1603
17955,United Kingdom,1604
17029,United Kingdom,1605
15372,United Kingdom,1606
13446,United Kingdom,1607
16608,United Kingdom,1608
15561,United Kingdom,1609
17108,United Kingdom,1610
15425,United Kingdom,1611
15538,United Kingdom,1612
16136,United Kingdom,1613
13421,United Kingdom,1614
13587,United Kingdom,1615
14970,United Kingdom,1616
15272,United Kingdom,1617
17285,United Kingdom,1618
16838,United Kingdom,1619
15964,United Kingdom,1620
14909,United Kingdom,1621
18179,United Kingdom,1622
14943,United Kingdom,1623
12426,Germany,1624
12391,Cyprus,1625
14282,United Kingdom,1626
12380,Belgium,1627
16330,United Kingdom,1628
17136,United Kingdom,1629
15371,United Kingdom,1630
16544,United Kingdom,1631
16860,United Kingdom,1632
17241,United Kingdom,1633
17442,United Kingdom,1634
17644,United Kingdom,1635
15323,United Kingdom,1636
13802,United Kingdom,1637
14369,United Kingdom,1638
16359,United Kingdom,1639
14989,United Kingdom,1640
16584,United Kingdom,1641
13407,United Kingdom,1642
17171,United Kingdom,1643
14639,United Kingdom,1644
17778,United Kingdom,1645
17789,United Kingdom,1646
15325,United Kingdom,1647
12960,United Kingdom,1648
13503,United Kingdom,1649
12972,United Kingdom,1650
17931,United Kingdom,1651
13842,United Kingdom,1652
16911,United Kingdom,1653
16774,United Kingdom,1654
14944,United Kingdom,1655
13659,United Kingdom,1656
18285,United Kingdom,1657
14244,United Kingdom,1658
17560,United Kingdom,1659
13613,United Kingdom,1660
13115,United Kingdom,1661
14276,United Kingdom,1662
17426,United Kingdom,1663
14584,United Kingdom,1664
16447,United Kingdom,1665
16938,United Kingdom,1666
18218,United Kingdom,1667
14322,United Kingdom,1668
14495,United Kingdom,1669
14890,United Kingdom,1670
13773,United Kingdom,1671
13020,United Kingdom,1672
12993,United Kingdom,1673
13431,United Kingdom,1674
12898,United Kingdom,1675
16170,United Kingdom,1676
13579,United Kingdom,1677
14152,United Kingdom,1678
18178,United Kingdom,1679
17763,United Kingdom,1680
12891,United Kingdom,1681
15693,United Kingdom,1682
17721,United Kingdom,1683
14686,United Kingdom,1684
18153,United Kingdom,1685
14783,United Kingdom,1686
18257,United Kingdom,1687
15306,United Kingdom,1688
16487,United Kingdom,1689
13333,United Kingdom,1690
13957,United Kingdom,1691
16574,United Kingdom,1692
13604,United Kingdom,1693
17145,United Kingdom,1694
13662,United Kingdom,1695
13552,United Kingdom,1696
13191,United Kingdom,1697
18283,United Kingdom,1698
12416,Australia,1699
13761,United Kingdom,1700
14878,United Kingdom,1701
15988,United Kingdom,1702
16693,United Kingdom,1703
15774,United Kingdom,1704
16948,United Kingdom,1705
13980,United Kingdom,1706
17332,United Kingdom,1707
15928,United Kingdom,1708
12945,United Kingdom,1709
14602,United Kingdom,1710
16273,United Kingdom,1711
13163,United Kingdom,1712
13540,United Kingdom,1713
12360,Austria,1714
13434,United Kingdom,1715
12389,Australia,1716
16619,United Kingdom,1717
14997,United Kingdom,1718
17439,United Kingdom,1719
13217,United Kingdom,1720
17195,United Kingdom,1721
17081,United Kingdom,1722
15754,United Kingdom,1723
17259,United Kingdom,1724
15673,United Kingdom,1725
16071,United Kingdom,1726
13340,United Kingdom,1727
17829,United Arab Emirates,1728
13513,United Kingdom,1729
12727,France,1730
17667,United Kingdom,1731
13330,United Kingdom,1732
15493,United Kingdom,1733
16416,United Kingdom,1734
13052,United Kingdom,1735
14726,United Kingdom,1736
15295,United Kingdom,1737
13772,United Kingdom,1738
15241,United Kingdom,1739
13490,United Kingdom,1740
15955,United Kingdom,1741
14681,United Kingdom,1742
15290,United Kingdom,1743
16388,United Kingdom,1744
12482,Sweden,1745
16406,United Kingdom,1746
12998,United Kingdom,1747
12907,United Kingdom,1748
15439,United Kingdom,1749
14284,United Kingdom,1750
12909,United Kingdom,1751
15659,United Kingdom,1752
13765,United Kingdom,1753
15058,United Kingdom,1754
16208,United Kingdom,1755
13944,United Kingdom,1756
14535,United Kingdom,1757
13469,United Kingdom,1758
13104,United Kingdom,1759
17358,United Kingdom,1760
16118,United Kingdom,1761
14006,United Kingdom,1762
16471,United Kingdom,1763
13334,United Kingdom,1764
14740,United Kingdom,1765
18009,United Kingdom,1766
17863,United Kingdom,1767
13771,United Kingdom,1768
13240,United Kingdom,1769
14402,United Kingdom,1770
17200,United Kingdom,1771
13935,United Kingdom,1772
16677,United Kingdom,1773
17534,United Kingdom,1774
13652,United Kingdom,1775
14770,United Kingdom,1776
17207,United Kingdom,1777
17883,United Kingdom,1778
17011,United Kingdom,1779
15366,United Kingdom,1780
16631,United Kingdom,1781
15124,United Kingdom,1782
13598,United Kingdom,1783
14177,United Kingdom,1784
16913,United Kingdom,1785
14459,United Kingdom,1786
16807,United Kingdom,1787
15477,United Kingdom,1788
15569,United Kingdom,1789
15149,United Kingdom,1790
14807,United Kingdom,1791
18046,United Kingdom,1792
17760,United Kingdom,1793
15990,United Kingdom,1794
15664,United Kingdom,1795
16939,United Kingdom,1796
13561,United Kingdom,1797
16283,United Kingdom,1798
17373,United Kingdom,1799
18069,United Kingdom,1800
14798,United Kingdom,1801
12598,France,1802
13010,United Kingdom,1803
15219,United Kingdom,1804
14131,United Kingdom,1805
16511,United Kingdom,1806
16037,United Kingdom,1807
13018,United Kingdom,1808
17305,United Kingdom,1809
16521,United Kingdom,1810
16519,United Kingdom,1811
17359,United Kingdom,1812
16731,United Kingdom,1813
14257,United Kingdom,1814
15603,United Kingdom,1815
17116,United Kingdom,1816
13911,United Kingdom,1817
17330,United Kingdom,1818
12731,France,1819
16946,United Kingdom,1820
17477,United Kingdom,1821
13797,United Kingdom,1822
13126,United Kingdom,1823
14818,United Kingdom,1824
15927,United Kingdom,1825
16960,United Kingdom,1826
16177,United Kingdom,1827
12809,Portugal,1828
15606,United Kingdom,1829
13593,United Kingdom,1830
16520,United Kingdom,1831
13793,United Kingdom,1832
13663,United Kingdom,1833
16947,United Kingdom,1834
16099,United Kingdom,1835
18148,United Kingdom,1836
17020,United Kingdom,1837
13873,United Kingdom,1838
13294,United Kingdom,1839
12594,Italy,1840
16461,United Kingdom,1841
16636,United Kingdom,1842
13214,United Kingdom,1843
13722,United Kingdom,1844
13595,United Kingdom,1845
14142,United Kingdom,1846
18152,United Kingdom,1847
16285,United Kingdom,1848
14157,United Kingdom,1849
15875,United Kingdom,1850
13835,United Kingdom,1851
12431,Australia,1852
13377,United Kingdom,1853
17049,United Kingdom,1854
17930,United Kingdom,1855
15084,United Kingdom,1856
14097,United Kingdom,1857
18151,United Kingdom,1858
13879,United Kingdom,1859
16859,United Kingdom,1860
18272,United Kingdom,1861
17847,United Kingdom,1862
14018,United Kingdom,1863
14426,United Kingdom,1864
13881,United Kingdom,1865
17159,United Kingdom,1866
16096,United Kingdom,1867
15030,United Kingdom,1868
17448,United Kingdom,1869
12371,Switzerland,1870
17718,United Kingdom,1871
12399,Belgium,1872
13280,United Kingdom,1873
12568,Germany,1874
13476,United Kingdom,1875
18226,United Kingdom,1876
14957,United Kingdom,1877
14186,United Kingdom,1878
13544,United Kingdom,1879
13515,United Kingdom,1880
15094,United Kingdom,1881
17190,United Kingdom,1882
17006,United Kingdom,1883
15630,United Kingdom,1884
15978,United Kingdom,1885
14852,United Kingdom,1886
15929,United Kingdom,1887
14233,United Kingdom,1888
13799,United Kingdom,1889
16331,United Kingdom,1890
14172,United Kingdom,1891
13201,United Kingdom,1892
13508,United Kingdom,1893
16271,United Kingdom,1894
15443,United Kingdom,1895
14205,United Kingdom,1896
14877,United Kingdom,1897
18253,United Kingdom,1898
13764,United Kingdom,1899
17236,United Kingdom,1900
17589,United Kingdom,1901
17734,United Kingdom,1902
13276,United Kingdom,1903
16466,United Kingdom,1904
12530,Germany,1905
15631,United Kingdom,1906
18029,United Kingdom,1907
16984,United Kingdom,1908
16310,United Kingdom,1909
16534,United Kingdom,1910
17158,United Kingdom,1911
12369,Austria,1912
14493,United Kingdom,1913
15847,United Kingdom,1914
17298,United Kingdom,1915
15791,United Kingdom,1916
12765,Netherlands,1917
17682,United Kingdom,1918
12825,United Kingdom,1919
17325,United Kingdom,1920
16754,United Kingdom,1921
13157,United Kingdom,1922
17542,United Kingdom,1923
17857,United Kingdom,1924
12514,Italy,1925
17960,United Kingdom,1926
16628,United Kingdom,1927
17289,United Kingdom,1928
17025,United Kingdom,1929
16537,United Kingdom,1930
17488,United Kingdom,1931
16681,United Kingdom,1932
13454,United Kingdom,1933
16275,United Kingdom,1934
16568,United Kingdom,1935
18245,United Kingdom,1936
17002,United Kingdom,1937
17661,United Kingdom,1938
17438,United Kingdom,1939
15250,United Kingdom,1940
16182,United Kingdom,1941
17266,United Kingdom,1942
15437,United Kingdom,1943
12495,Sweden,1944
15921,United Kingdom,1945
18039,United Kingdom,1946
17907,United Kingdom,1947
14147,United Kingdom,1948
15722,United Kingdom,1949
13627,United Kingdom,1950
16854,United Kingdom,1951
13283,United Kingdom,1952
16707,United Kingdom,1953
16756,United Kingdom,1954
12542,Spain,1955
14676,United Kingdom,1956
13316,United Kingdom,1957
12638,Sweden,1958
13484,United Kingdom,1959
16846,United Kingdom,1960
17348,United Kingdom,1961
13566,United Kingdom,1962
14924,United Kingdom,1963
14403,United Kingdom,1964
16258,United Kingdom,1965
13305,United Kingdom,1966
15558,United Kingdom,1967
16611,United Kingdom,1968
17338,United Kingdom,1969
14060,United Kingdom,1970
12954,United Kingdom,1971
16387,United Kingdom,1972
13715,United Kingdom,1973
14745,United Kingdom,1974
15221,United Kingdom,1975
15008,United Kingdom,1976
17065,United Kingdom,1977
17228,United Kingdom,1978
17588,United Kingdom,1979
16347,United Kingdom,1980
13795,United Kingdom,1981
14824,United Kingdom,1982
12692,France,1983
15941,United Kingdom,1984
13824,United Kingdom,1985
13724,United Kingdom,1986
13573,United Kingdom,1987
16586,United Kingdom,1988
15994,United Kingdom,1989
13183,United Kingdom,1990
18149,United Kingdom,1991
13688,United Kingdom,1992
15665,United Kingdom,1993
17849,United Kingdom,1994
14857,United Kingdom,1995
14645,United Kingdom,1996
14315,United Kingdom,1997
18135,United Kingdom,1998
15117,United Kingdom,1999
13530,United Kingdom,2000
14534,United Kingdom,2001
16242,United Kingdom,2002
14195,United Kingdom,2003
13600,United Kingdom,2004
15227,United Kingdom,2005
15123,United Kingdom,2006
12366,Cyprus,2007
15946,United Kingdom,2008
14873,United Kingdom,2009
14604,United Kingdom,2010
18063,United Kingdom,2011
14496,United Kingdom,2012
12701,Germany,2013
17478,United Kingdom,2014
14872,United Kingdom,2015
17568,United Kingdom,2016
17479,United Kingdom,2017
16652,United Kingdom,2018
13612,United Kingdom,2019
16777,United Kingdom,2020
13275,United Kingdom,2021
18196,United Kingdom,2022
17933,United Kingdom,2023
13371,United Kingdom,2024
16254,United Kingdom,2025
13406,United Kingdom,2026
15775,United Kingdom,2027
16336,United Kingdom,2028
18131,United Kingdom,2029
16571,United Kingdom,2030
18187,United Kingdom,2031
14427,United Kingdom,2032
16977,United Kingdom,2033
15819,United Kingdom,2034
14651,United Kingdom,2035
15918,United Kingdom,2036
14400,United Kingdom,2037
13057,United Kingdom,2038
16385,United Kingdom,2039
13243,United Kingdom,2040
15496,United Kingdom,2041
16303,United Kingdom,2042
16108,United Kingdom,2043
17349,United Kingdom,2044
13128,United Kingdom,2045
18247,United Kingdom,2046
16943,United Kingdom,2047
16668,United Kingdom,2048
16199,United Kingdom,2049
13230,United Kingdom,2050
13150,United Kingdom,2051
17838,United Kingdom,2052
17738,United Kingdom,2053
16716,United Kingdom,2054
16008,United Kingdom,2055
15760,Norway,2056
14851,United Kingdom,2057
17673,United Kingdom,2058
17445,United Kingdom,2059
14939,Channel Islands,2060
13464,United Kingdom,2061
16508,United Kingdom,2062
16514,United Kingdom,2063
14832,United Kingdom,2064
12418,Switzerland,2065
14316,United Kingdom,2066
12908,United Kingdom,2067
15650,United Kingdom,2068
18085,United Kingdom,2069
17133,United Kingdom,2070
17472,United Kingdom,2071
13466,United Kingdom,2072
17587,United Kingdom,2073
17051,United Kingdom,2074
16039,United Kingdom,2075
16397,United Kingdom,2076
12796,Netherlands,2077
18078,United Kingdom,2078
12368,Cyprus,2079
13451,United Kingdom,2080
12639,Sweden,2081
14928,United Kingdom,2082
17552,United Kingdom,2083
13151,United Kingdom,2084
16132,United Kingdom,2085
13482,United Kingdom,2086
14175,United Kingdom,2087
13357,United Kingdom,2088
14355,United Kingdom,2089
14464,United Kingdom,2090
16441,United Kingdom,2091
17640,United Kingdom,2092
13706,United Kingdom,2093
14596,United Kingdom,2094
15105,United Kingdom,2095
16970,United Kingdom,2096
14166,United Kingdom,2097
16578,United Kingdom,2098
16615,United Kingdom,2099
12918,United Kingdom,2100
13445,United Kingdom,2101
14762,United Kingdom,2102
16669,United Kingdom,2103
14344,United Kingdom,2104
16994,United Kingdom,2105
15869,United Kingdom,2106
13896,United Kingdom,2107
18189,United Kingdom,2108
13252,United Kingdom,2109
16077,United Kingdom,2110
13988,United Kingdom,2111
12742,United Arab Emirates,2112
16002,United Kingdom,2113
14729,United Kingdom,2114
15086,United Kingdom,2115
16444,United Kingdom,2116
14026,United Kingdom,2117
15447,United Kingdom,2118
16741,United Kingdom,2119
17072,United Kingdom,2120
14202,United Kingdom,2121
14947,United Kingdom,2122
15374,United Kingdom,2123
13849,United Kingdom,2124
15896,United Kingdom,2125
13100,United Kingdom,2126
17001,United Kingdom,2127
16090,United Kingdom,2128
13969,United Kingdom,2129
17301,United Kingdom,2130
13900,United Kingdom,2131
13285,United Kingdom,2132
12870,United Kingdom,2133
15027,United Kingdom,2134
16794,United Kingdom,2135
13409,United Kingdom,2136
13401,United Kingdom,2137
17484,United Kingdom,2138
14313,United Kingdom,2139
12726,France,2140
13187,United Kingdom,2141
13705,United Kingdom,2142
14704,United Kingdom,2143
12791,Netherlands,2144
15698,United Kingdom,2145
14330,United Kingdom,2146
16286,United Kingdom,2147
15789,United Kingdom,2148
18188,United Kingdom,2149
17582,United Kingdom,2150
18166,United Kingdom,2151
14994,United Kingdom,2152
18215,United Kingdom,2153
16493,United Kingdom,2154
16601,United Kingdom,2155
14537,United Kingdom,2156
13117,United Kingdom,2157
14074,United Kingdom,2158
12477,Germany,2159
15249,United Kingdom,2160
14253,United Kingdom,2161
16833,United Kingdom,2162
15552,United Kingdom,2163
15848,United Kingdom,2164
13053,United Kingdom,2165
15289,United Kingdom,2166
17827,United Kingdom,2167
14378,United Kingdom,2168
14805,United Kingdom,2169
16934,United Kingdom,2170
16784,United Kingdom,2171
12910,United Kingdom,2172
15068,United Kingdom,2173
17518,United Kingdom,2174
14101,United Kingdom,2175
15423,United Kingdom,2176
14572,United Kingdom,2177
15570,United Kingdom,2178
17068,United Kingdom,2179
13684,United Kingdom,2180
14078,United Kingdom,2181
15231,United Kingdom,2182
16666,United Kingdom,2183
14583,United Kingdom,2184
14809,United Kingdom,2185
15141,United Kingdom,2186
13113,United Kingdom,2187
15981,United Kingdom,2188
16532,United Kingdom,2189
17994,United Kingdom,2190
16456,United Kingdom,2191
16502,United Kingdom,2192
17046,United Kingdom,2193
12496,Spain,2194
16036,United Kingdom,2195
16176,United Kingdom,2196
13412,United Kingdom,2197
17664,United Kingdom,2198
16455,United Kingdom,2199
17676,United Kingdom,2200
13051,United Kingdom,2201
12990,United Kingdom,2202
12861,United Kingdom,2203
14935,Channel Islands,2204
15029,United Kingdom,2205
15715,United Kingdom,2206
15575,United Kingdom,2207
17586,United Kingdom,2208
17464,United Kingdom,2209
17217,United Kingdom,2210
14235,United Kingdom,2211
15122,United Kingdom,2212
14492,United Kingdom,2213
14882,United Kingdom,2214
15742,United Kingdom,2215
13856,United Kingdom,2216
16658,United Kingdom,2217
13676,United Kingdom,2218
17602,United Kingdom,2219
18025,United Kingdom,2220
15792,United Kingdom,2221
15216,United Kingdom,2222
13803,United Kingdom,2223
18093,United Kingdom,2224
17889,United Kingdom,2225
14706,United Kingdom,2226
13179,United Kingdom,2227
15741,United Kingdom,2228
16133,United Kingdom,2229
13059,United Kingdom,2230
18056,United Kingdom,2231
16845,United Kingdom,2232
15454,United Kingdom,2233
15800,United Kingdom,2234
15125,United Kingdom,2235
16847,United Kingdom,2236
13219,United Kingdom,2237
13361,United Kingdom,2238
14893,United Kingdom,2239
12662,Germany,2240
15689,United Kingdom,2241
16377,United Kingdom,2242
14916,United Kingdom,2243
13582,United Kingdom,2244
18241,United Kingdom,2245
15173,United Kingdom,2246
13196,United Kingdom,2247
14200,United Kingdom,2248
15997,United Kingdom,2249
16130,United Kingdom,2250
14692,United Kingdom,2251
17993,United Kingdom,2252
13750,United Kingdom,2253
14049,United Kingdom,2254
16054,United Kingdom,2255
17669,United Kingdom,2256
14835,United Kingdom,2257
14694,United Kingdom,2258
14489,United Kingdom,2259
18173,United Kingdom,2260
15215,United Kingdom,2261
