invoicedate,year,month,day,hour,weekday,date_key
2010-04-21 11:31:00,2010,4,21,11,Wed,6830
2010-04-21 11:48:00,2010,4,21,11,Wed,6831
2010-04-21 11:51:00,2010,4,21,11,Wed,6832
2010-04-21 11:59:00,2010,4,21,11,Wed,6833
2010-04-21 12:02:00,2010,4,21,12,Wed,6834
2010-04-21 12:03:00,2010,4,21,12,Wed,6835
2010-04-21 12:06:00,2010,4,21,12,Wed,6836
2010-04-21 12:22:00,2010,4,21,12,Wed,6837
2010-04-21 12:30:00,2010,4,21,12,Wed,6838
2010-04-21 12:32:00,2010,4,21,12,Wed,6839
2010-04-21 12:36:00,2010,4,21,12,Wed,6840
2010-04-21 12:43:00,2010,4,21,12,Wed,6841
2010-04-21 13:00:00,2010,4,21,13,Wed,6842
2010-04-21 13:11:00,2010,4,21,13,Wed,6843
2010-04-21 13:14:00,2010,4,21,13,Wed,6844
2010-04-21 13:15:00,2010,4,21,13,Wed,6845
2010-04-21 13:20:00,2010,4,21,13,Wed,6846
2010-04-21 13:21:00,2010,4,21,13,Wed,6847
2010-04-21 13:22:00,2010,4,21,13,Wed,6848
2010-04-21 13:23:00,2010,4,21,13,Wed,6849
2010-04-21 13:28:00,2010,4,21,13,Wed,6850
2010-04-21 13:42:00,2010,4,21,13,Wed,6851
2010-04-21 13:53:00,2010,4,21,13,Wed,6852
2010-04-21 13:56:00,2010,4,21,13,Wed,6853
2010-04-21 14:00:00,2010,4,21,14,Wed,6854
2010-04-21 14:05:00,2010,4,21,14,Wed,6855
2010-04-21 14:06:00,2010,4,21,14,Wed,6856
2010-04-21 14:17:00,2010,4,21,14,Wed,6857
2010-04-21 14:21:00,2010,4,21,14,Wed,6858
2010-04-21 14:40:00,2010,4,21,14,Wed,6859
2010-04-21 15:08:00,2010,4,21,15,Wed,6860
2010-04-21 15:22:00,2010,4,21,15,Wed,6861
2010-04-21 15:24:00,2010,4,21,15,Wed,6862
2010-04-21 15:30:00,2010,4,21,15,Wed,6863
2010-04-21 15:31:00,2010,4,21,15,Wed,6864
2010-04-21 15:34:00,2010,4,21,15,Wed,6865
2010-04-21 15:40:00,2010,4,21,15,Wed,6866
2010-04-21 15:42:00,2010,4,21,15,Wed,6867
2010-04-21 15:46:00,2010,4,21,15,Wed,6868
2010-04-21 16:01:00,2010,4,21,16,Wed,6869
2010-04-21 16:20:00,2010,4,21,16,Wed,6870
2010-04-21 16:28:00,2010,4,21,16,Wed,6871
2010-04-21 17:21:00,2010,4,21,17,Wed,6872
2010-04-21 17:22:00,2010,4,21,17,Wed,6873
2010-04-21 17:24:00,2010,4,21,17,Wed,6874
2010-04-21 17:33:00,2010,4,21,17,Wed,6875
2010-04-22 08:03:00,2010,4,22,8,Thu,6876
2010-04-22 08:34:00,2010,4,22,8,Thu,6877
2010-04-22 08:36:00,2010,4,22,8,Thu,6878
2010-04-22 08:38:00,2010,4,22,8,Thu,6879
2010-04-22 09:14:00,2010,4,22,9,Thu,6880
2010-04-22 09:16:00,2010,4,22,9,Thu,6881
2010-04-22 09:18:00,2010,4,22,9,Thu,6882
2010-04-22 09:22:00,2010,4,22,9,Thu,6883
2010-04-22 09:25:00,2010,4,22,9,Thu,6884
2010-04-22 09:26:00,2010,4,22,9,Thu,6885
2010-04-22 09:30:00,2010,4,22,9,Thu,6886
2010-04-22 09:31:00,2010,4,22,9,Thu,6887
2010-04-22 09:32:00,2010,4,22,9,Thu,6888
2010-04-22 09:33:00,2010,4,22,9,Thu,6889
2010-04-22 09:38:00,2010,4,22,9,Thu,6890
2010-04-22 09:41:00,2010,4,22,9,Thu,6891
2010-04-22 09:44:00,2010,4,22,9,Thu,6892
2010-04-22 09:46:00,2010,4,22,9,Thu,6893
2010-04-22 09:50:00,2010,4,22,9,Thu,6894
2010-04-22 09:54:00,2010,4,22,9,Thu,6895
2010-04-22 10:10:00,2010,4,22,10,Thu,6896
2010-04-22 10:11:00,2010,4,22,10,Thu,6897
2010-04-22 10:12:00,2010,4,22,10,Thu,6898
2010-04-22 10:15:00,2010,4,22,10,Thu,6899
2010-04-22 10:19:00,2010,4,22,10,Thu,6900
2010-04-22 10:21:00,2010,4,22,10,Thu,6901
2010-04-22 10:22:00,2010,4,22,10,Thu,6902
2010-04-22 10:23:00,2010,4,22,10,Thu,6903
2010-04-22 10:24:00,2010,4,22,10,Thu,6904
2010-04-22 10:25:00,2010,4,22,10,Thu,6905
2010-04-22 10:27:00,2010,4,22,10,Thu,6906
2010-04-22 10:28:00,2010,4,22,10,Thu,6907
2010-04-22 10:31:00,2010,4,22,10,Thu,6908
2010-04-22 10:33:00,2010,4,22,10,Thu,6909
2010-04-22 10:47:00,2010,4,22,10,Thu,6910
2010-04-22 10:50:00,2010,4,22,10,Thu,6911
2010-04-22 10:57:00,2010,4,22,10,Thu,6912
2010-04-22 10:58:00,2010,4,22,10,Thu,6913
2010-04-22 11:05:00,2010,4,22,11,Thu,6914
2010-04-22 11:14:00,2010,4,22,11,Thu,6915
2010-04-22 11:18:00,2010,4,22,11,Thu,6916
2010-04-22 11:21:00,2010,4,22,11,Thu,6917
2010-04-22 11:23:00,2010,4,22,11,Thu,6918
2010-04-22 11:28:00,2010,4,22,11,Thu,6919
2010-04-22 11:33:00,2010,4,22,11,Thu,6920
2010-04-22 11:34:00,2010,4,22,11,Thu,6921
2010-04-22 11:36:00,2010,4,22,11,Thu,6922
2010-04-22 11:39:00,2010,4,22,11,Thu,6923
2010-04-22 11:40:00,2010,4,22,11,Thu,6924
2010-04-22 11:48:00,2010,4,22,11,Thu,6925
2010-04-22 11:51:00,2010,4,22,11,Thu,6926
2010-04-22 11:52:00,2010,4,22,11,Thu,6927
2010-04-22 11:58:00,2010,4,22,11,Thu,6928
2010-04-22 11:59:00,2010,4,22,11,Thu,6929
2010-04-22 12:09:00,2010,4,22,12,Thu,6930
2010-04-22 12:10:00,2010,4,22,12,Thu,6931
2010-04-22 12:12:00,2010,4,22,12,Thu,6932
2010-04-22 12:34:00,2010,4,22,12,Thu,6933
2010-04-22 12:38:00,2010,4,22,12,Thu,6934
2010-04-22 12:42:00,2010,4,22,12,Thu,6935
2010-04-22 12:47:00,2010,4,22,12,Thu,6936
2010-04-22 12:48:00,2010,4,22,12,Thu,6937
2010-04-22 12:50:00,2010,4,22,12,Thu,6938
2010-04-22 12:53:00,2010,4,22,12,Thu,6939
2010-04-22 12:54:00,2010,4,22,12,Thu,6940
2010-04-22 12:55:00,2010,4,22,12,Thu,6941
2010-04-22 12:58:00,2010,4,22,12,Thu,6942
2010-04-22 13:00:00,2010,4,22,13,Thu,6943
2010-04-22 13:01:00,2010,4,22,13,Thu,6944
2010-04-22 13:15:00,2010,4,22,13,Thu,6945
2010-04-22 13:21:00,2010,4,22,13,Thu,6946
2010-04-22 13:26:00,2010,4,22,13,Thu,6947
2010-04-22 13:29:00,2010,4,22,13,Thu,6948
2010-04-22 13:36:00,2010,4,22,13,Thu,6949
2010-04-22 14:05:00,2010,4,22,14,Thu,6950
2010-04-22 14:07:00,2010,4,22,14,Thu,6951
2010-04-22 14:08:00,2010,4,22,14,Thu,6952
2010-04-22 14:09:00,2010,4,22,14,Thu,6953
2010-04-22 14:10:00,2010,4,22,14,Thu,6954
2010-04-22 14:15:00,2010,4,22,14,Thu,6955
2010-04-22 14:29:00,2010,4,22,14,Thu,6956
2010-04-22 14:31:00,2010,4,22,14,Thu,6957
2010-04-22 14:34:00,2010,4,22,14,Thu,6958
2010-04-22 14:55:00,2010,4,22,14,Thu,6959
2010-04-22 14:57:00,2010,4,22,14,Thu,6960
2010-04-22 15:03:00,2010,4,22,15,Thu,6961
2010-04-22 15:15:00,2010,4,22,15,Thu,6962
2010-04-22 15:31:00,2010,4,22,15,Thu,6963
2010-04-22 15:33:00,2010,4,22,15,Thu,6964
2010-04-22 15:36:00,2010,4,22,15,Thu,6965
2010-04-22 15:43:00,2010,4,22,15,Thu,6966
2010-04-22 15:44:00,2010,4,22,15,Thu,6967
2010-04-22 15:58:00,2010,4,22,15,Thu,6968
2010-04-22 16:12:00,2010,4,22,16,Thu,6969
2010-04-22 16:50:00,2010,4,22,16,Thu,6970
2010-04-22 17:01:00,2010,4,22,17,Thu,6971
2010-04-22 17:25:00,2010,4,22,17,Thu,6972
2010-04-22 17:27:00,2010,4,22,17,Thu,6973
2010-04-22 17:37:00,2010,4,22,17,Thu,6974
2010-04-22 17:38:00,2010,4,22,17,Thu,6975
2010-04-22 17:40:00,2010,4,22,17,Thu,6976
2010-04-22 17:41:00,2010,4,22,17,Thu,6977
2010-04-22 17:44:00,2010,4,22,17,Thu,6978
2010-04-22 17:46:00,2010,4,22,17,Thu,6979
2010-04-22 17:48:00,2010,4,22,17,Thu,6980
2010-04-22 17:49:00,2010,4,22,17,Thu,6981
2010-04-22 17:51:00,2010,4,22,17,Thu,6982
2010-04-22 17:53:00,2010,4,22,17,Thu,6983
2010-04-22 18:00:00,2010,4,22,18,Thu,6984
2010-04-22 18:12:00,2010,4,22,18,Thu,6985
2010-04-22 18:16:00,2010,4,22,18,Thu,6986
2010-04-22 18:19:00,2010,4,22,18,Thu,6987
2010-04-22 18:30:00,2010,4,22,18,Thu,6988
2010-04-22 18:32:00,2010,4,22,18,Thu,6989
2010-04-22 18:38:00,2010,4,22,18,Thu,6990
2010-04-22 18:41:00,2010,4,22,18,Thu,6991
2010-04-22 18:58:00,2010,4,22,18,Thu,6992
2010-04-22 19:21:00,2010,4,22,19,Thu,6993
2010-04-23 08:28:00,2010,4,23,8,Fri,6994
2010-04-23 09:00:00,2010,4,23,9,Fri,6995
2010-04-23 09:02:00,2010,4,23,9,Fri,6996
2010-04-23 09:26:00,2010,4,23,9,Fri,6997
2010-04-23 09:51:00,2010,4,23,9,Fri,6998
2010-04-23 09:57:00,2010,4,23,9,Fri,6999
2010-04-23 10:02:00,2010,4,23,10,Fri,7000
2010-04-23 10:07:00,2010,4,23,10,Fri,7001
2010-04-23 10:18:00,2010,4,23,10,Fri,7002
2010-04-23 10:20:00,2010,4,23,10,Fri,7003
2010-04-23 10:30:00,2010,4,23,10,Fri,7004
2010-04-23 10:37:00,2010,4,23,10,Fri,7005
2010-04-23 10:45:00,2010,4,23,10,Fri,7006
2010-04-23 10:48:00,2010,4,23,10,Fri,7007
2010-04-23 11:00:00,2010,4,23,11,Fri,7008
2010-04-23 11:07:00,2010,4,23,11,Fri,7009
2010-04-23 11:12:00,2010,4,23,11,Fri,7010
2010-04-23 11:14:00,2010,4,23,11,Fri,7011
2010-04-23 11:21:00,2010,4,23,11,Fri,7012
2010-04-23 11:28:00,2010,4,23,11,Fri,7013
2010-04-23 11:36:00,2010,4,23,11,Fri,7014
2010-04-23 11:43:00,2010,4,23,11,Fri,7015
2010-04-23 11:44:00,2010,4,23,11,Fri,7016
2010-04-23 11:45:00,2010,4,23,11,Fri,7017
2010-04-23 11:46:00,2010,4,23,11,Fri,7018
2010-04-23 11:59:00,2010,4,23,11,Fri,7019
2010-04-23 12:12:00,2010,4,23,12,Fri,7020
2010-04-23 12:13:00,2010,4,23,12,Fri,7021
2010-04-23 12:14:00,2010,4,23,12,Fri,7022
2010-04-23 12:19:00,2010,4,23,12,Fri,7023
2010-04-23 12:20:00,2010,4,23,12,Fri,7024
2010-04-23 12:37:00,2010,4,23,12,Fri,7025
2010-04-23 12:49:00,2010,4,23,12,Fri,7026
2010-04-23 12:50:00,2010,4,23,12,Fri,7027
2010-04-23 13:00:00,2010,4,23,13,Fri,7028
2010-04-23 13:12:00,2010,4,23,13,Fri,7029
2010-04-23 13:23:00,2010,4,23,13,Fri,7030
2010-04-23 13:26:00,2010,4,23,13,Fri,7031
2010-04-23 14:01:00,2010,4,23,14,Fri,7032
2010-04-23 14:03:00,2010,4,23,14,Fri,7033
2010-04-23 14:10:00,2010,4,23,14,Fri,7034
2010-04-23 14:12:00,2010,4,23,14,Fri,7035
2010-04-23 14:23:00,2010,4,23,14,Fri,7036
2010-04-23 14:31:00,2010,4,23,14,Fri,7037
2010-04-23 14:38:00,2010,4,23,14,Fri,7038
2010-04-23 14:45:00,2010,4,23,14,Fri,7039
2010-04-23 14:55:00,2010,4,23,14,Fri,7040
2010-04-23 14:59:00,2010,4,23,14,Fri,7041
2010-04-23 15:13:00,2010,4,23,15,Fri,7042
2010-04-23 16:02:00,2010,4,23,16,Fri,7043
2010-04-23 16:13:00,2010,4,23,16,Fri,7044
2010-04-23 16:25:00,2010,4,23,16,Fri,7045
2010-04-23 16:52:00,2010,4,23,16,Fri,7046
2010-04-25 10:11:00,2010,4,25,10,Sun,7047
2010-04-25 10:34:00,2010,4,25,10,Sun,7048
2010-04-25 10:36:00,2010,4,25,10,Sun,7049
2010-04-25 10:51:00,2010,4,25,10,Sun,7050
2010-04-25 11:15:00,2010,4,25,11,Sun,7051
2010-04-25 11:24:00,2010,4,25,11,Sun,7052
2010-04-25 11:31:00,2010,4,25,11,Sun,7053
2010-04-25 11:43:00,2010,4,25,11,Sun,7054
2010-04-25 11:50:00,2010,4,25,11,Sun,7055
2010-04-25 11:51:00,2010,4,25,11,Sun,7056
2010-04-25 11:52:00,2010,4,25,11,Sun,7057
2010-04-25 11:53:00,2010,4,25,11,Sun,7058
2010-04-25 12:11:00,2010,4,25,12,Sun,7059
2010-04-25 12:15:00,2010,4,25,12,Sun,7060
2010-04-25 12:34:00,2010,4,25,12,Sun,7061
2010-04-25 12:36:00,2010,4,25,12,Sun,7062
2010-04-25 12:42:00,2010,4,25,12,Sun,7063
2010-04-25 12:43:00,2010,4,25,12,Sun,7064
2010-04-25 13:07:00,2010,4,25,13,Sun,7065
2010-04-25 13:09:00,2010,4,25,13,Sun,7066
2010-04-25 13:10:00,2010,4,25,13,Sun,7067
2010-04-25 13:18:00,2010,4,25,13,Sun,7068
2010-04-25 13:20:00,2010,4,25,13,Sun,7069
2010-04-25 13:26:00,2010,4,25,13,Sun,7070
2010-04-25 13:28:00,2010,4,25,13,Sun,7071
2010-04-25 13:36:00,2010,4,25,13,Sun,7072
2010-04-25 13:40:00,2010,4,25,13,Sun,7073
2010-04-25 13:44:00,2010,4,25,13,Sun,7074
2010-04-25 13:48:00,2010,4,25,13,Sun,7075
2010-04-25 13:49:00,2010,4,25,13,Sun,7076
2010-04-25 13:55:00,2010,4,25,13,Sun,7077
2010-04-25 13:57:00,2010,4,25,13,Sun,7078
2010-04-25 14:06:00,2010,4,25,14,Sun,7079
2010-04-25 14:09:00,2010,4,25,14,Sun,7080
2010-04-25 14:19:00,2010,4,25,14,Sun,7081
2010-04-25 14:31:00,2010,4,25,14,Sun,7082
2010-04-25 15:09:00,2010,4,25,15,Sun,7083
2010-04-25 15:26:00,2010,4,25,15,Sun,7084
2010-04-25 15:32:00,2010,4,25,15,Sun,7085
2010-04-25 15:40:00,2010,4,25,15,Sun,7086
2010-04-25 15:45:00,2010,4,25,15,Sun,7087
2010-04-25 15:47:00,2010,4,25,15,Sun,7088
2010-04-25 15:48:00,2010,4,25,15,Sun,7089
2010-04-25 15:50:00,2010,4,25,15,Sun,7090
2010-04-25 15:51:00,2010,4,25,15,Sun,7091
2010-04-25 15:56:00,2010,4,25,15,Sun,7092
2010-04-25 16:02:00,2010,4,25,16,Sun,7093
2010-04-25 16:07:00,2010,4,25,16,Sun,7094
2010-04-26 07:15:00,2010,4,26,7,Mon,7095
2010-04-26 07:17:00,2010,4,26,7,Mon,7096
2010-04-26 07:19:00,2010,4,26,7,Mon,7097
2010-04-26 07:20:00,2010,4,26,7,Mon,7098
2010-04-26 09:13:00,2010,4,26,9,Mon,7099
2010-04-26 09:47:00,2010,4,26,9,Mon,7100
2010-04-26 09:48:00,2010,4,26,9,Mon,7101
2010-04-26 09:59:00,2010,4,26,9,Mon,7102
2010-04-26 10:22:00,2010,4,26,10,Mon,7103
2010-04-26 10:26:00,2010,4,26,10,Mon,7104
2010-04-26 10:27:00,2010,4,26,10,Mon,7105
2010-04-26 10:29:00,2010,4,26,10,Mon,7106
2010-04-26 10:31:00,2010,4,26,10,Mon,7107
2010-04-26 10:32:00,2010,4,26,10,Mon,7108
2010-04-26 10:33:00,2010,4,26,10,Mon,7109
2010-04-26 10:35:00,2010,4,26,10,Mon,7110
2010-04-26 10:41:00,2010,4,26,10,Mon,7111
2010-04-26 10:43:00,2010,4,26,10,Mon,7112
2010-04-26 10:44:00,2010,4,26,10,Mon,7113
2010-04-26 10:45:00,2010,4,26,10,Mon,7114
2010-04-26 10:46:00,2010,4,26,10,Mon,7115
2010-04-26 10:47:00,2010,4,26,10,Mon,7116
2010-04-26 10:48:00,2010,4,26,10,Mon,7117
2010-04-26 10:49:00,2010,4,26,10,Mon,7118
2010-04-26 10:57:00,2010,4,26,10,Mon,7119
2010-04-26 11:00:00,2010,4,26,11,Mon,7120
2010-04-26 11:02:00,2010,4,26,11,Mon,7121
2010-04-26 11:07:00,2010,4,26,11,Mon,7122
2010-04-26 11:08:00,2010,4,26,11,Mon,7123
2010-04-26 11:15:00,2010,4,26,11,Mon,7124
2010-04-26 11:16:00,2010,4,26,11,Mon,7125
2010-04-26 11:17:00,2010,4,26,11,Mon,7126
2010-04-26 11:22:00,2010,4,26,11,Mon,7127
2010-04-26 11:25:00,2010,4,26,11,Mon,7128
2010-04-26 11:36:00,2010,4,26,11,Mon,7129
2010-04-26 11:44:00,2010,4,26,11,Mon,7130
2010-04-26 11:48:00,2010,4,26,11,Mon,7131
2010-04-26 12:00:00,2010,4,26,12,Mon,7132
2010-04-26 12:02:00,2010,4,26,12,Mon,7133
2010-04-26 12:11:00,2010,4,26,12,Mon,7134
2010-04-26 12:16:00,2010,4,26,12,Mon,7135
2010-04-26 12:17:00,2010,4,26,12,Mon,7136
2010-04-26 12:32:00,2010,4,26,12,Mon,7137
2010-04-26 12:34:00,2010,4,26,12,Mon,7138
2010-04-26 12:38:00,2010,4,26,12,Mon,7139
2010-04-26 12:46:00,2010,4,26,12,Mon,7140
2010-04-26 12:51:00,2010,4,26,12,Mon,7141
2010-04-26 12:57:00,2010,4,26,12,Mon,7142
2010-04-26 13:10:00,2010,4,26,13,Mon,7143
2010-04-26 13:12:00,2010,4,26,13,Mon,7144
2010-04-26 13:22:00,2010,4,26,13,Mon,7145
2010-04-26 13:28:00,2010,4,26,13,Mon,7146
2010-04-26 13:33:00,2010,4,26,13,Mon,7147
2010-04-26 13:44:00,2010,4,26,13,Mon,7148
2010-04-26 13:53:00,2010,4,26,13,Mon,7149
2010-04-26 13:54:00,2010,4,26,13,Mon,7150
2010-04-26 14:04:00,2010,4,26,14,Mon,7151
2010-04-26 14:08:00,2010,4,26,14,Mon,7152
2010-04-26 14:12:00,2010,4,26,14,Mon,7153
2010-04-26 14:14:00,2010,4,26,14,Mon,7154
2010-04-26 14:22:00,2010,4,26,14,Mon,7155
2010-04-26 14:30:00,2010,4,26,14,Mon,7156
2010-04-26 14:47:00,2010,4,26,14,Mon,7157
2010-04-26 14:57:00,2010,4,26,14,Mon,7158
2010-04-26 15:17:00,2010,4,26,15,Mon,7159
2010-04-26 15:20:00,2010,4,26,15,Mon,7160
2010-04-26 15:30:00,2010,4,26,15,Mon,7161
2010-04-26 15:43:00,2010,4,26,15,Mon,7162
2010-04-26 16:16:00,2010,4,26,16,Mon,7163
2010-04-26 16:21:00,2010,4,26,16,Mon,7164
2010-04-26 16:36:00,2010,4,26,16,Mon,7165
2010-04-26 16:49:00,2010,4,26,16,Mon,7166
2010-04-26 17:16:00,2010,4,26,17,Mon,7167
2010-04-26 18:06:00,2010,4,26,18,Mon,7168
2010-04-27 08:51:00,2010,4,27,8,Tue,7169
2010-04-27 08:58:00,2010,4,27,8,Tue,7170
2010-04-27 09:01:00,2010,4,27,9,Tue,7171
2010-04-27 09:03:00,2010,4,27,9,Tue,7172
2010-04-27 09:05:00,2010,4,27,9,Tue,7173
2010-04-27 09:09:00,2010,4,27,9,Tue,7174
2010-04-27 09:30:00,2010,4,27,9,Tue,7175
2010-04-27 09:32:00,2010,4,27,9,Tue,7176
2010-04-27 09:34:00,2010,4,27,9,Tue,7177
2010-04-27 09:35:00,2010,4,27,9,Tue,7178
2010-04-27 09:41:00,2010,4,27,9,Tue,7179
2010-04-27 09:42:00,2010,4,27,9,Tue,7180
2010-04-27 09:44:00,2010,4,27,9,Tue,7181
2010-04-27 09:59:00,2010,4,27,9,Tue,7182
2010-04-27 10:08:00,2010,4,27,10,Tue,7183
2010-04-27 10:11:00,2010,4,27,10,Tue,7184
2010-04-27 10:13:00,2010,4,27,10,Tue,7185
2010-04-27 10:14:00,2010,4,27,10,Tue,7186
2010-04-27 10:27:00,2010,4,27,10,Tue,7187
2010-04-27 10:28:00,2010,4,27,10,Tue,7188
2010-04-27 10:31:00,2010,4,27,10,Tue,7189
2010-04-27 10:48:00,2010,4,27,10,Tue,7190
2010-04-27 10:50:00,2010,4,27,10,Tue,7191
2010-04-27 10:51:00,2010,4,27,10,Tue,7192
2010-04-27 10:54:00,2010,4,27,10,Tue,7193
2010-04-27 10:56:00,2010,4,27,10,Tue,7194
2010-04-27 11:00:00,2010,4,27,11,Tue,7195
2010-04-27 11:10:00,2010,4,27,11,Tue,7196
2010-04-27 11:15:00,2010,4,27,11,Tue,7197
2010-04-27 11:22:00,2010,4,27,11,Tue,7198
2010-04-27 11:35:00,2010,4,27,11,Tue,7199
2010-04-27 11:37:00,2010,4,27,11,Tue,7200
2010-04-27 11:38:00,2010,4,27,11,Tue,7201
2010-04-27 11:40:00,2010,4,27,11,Tue,7202
2010-04-27 11:48:00,2010,4,27,11,Tue,7203
2010-04-27 11:50:00,2010,4,27,11,Tue,7204
2010-04-27 11:53:00,2010,4,27,11,Tue,7205
2010-04-27 11:54:00,2010,4,27,11,Tue,7206
2010-04-27 11:56:00,2010,4,27,11,Tue,7207
2010-04-27 11:58:00,2010,4,27,11,Tue,7208
2010-04-27 12:12:00,2010,4,27,12,Tue,7209
2010-04-27 12:15:00,2010,4,27,12,Tue,7210
2010-04-27 12:20:00,2010,4,27,12,Tue,7211
2010-04-27 12:34:00,2010,4,27,12,Tue,7212
2010-04-27 12:46:00,2010,4,27,12,Tue,7213
2010-04-27 13:06:00,2010,4,27,13,Tue,7214
2010-04-27 13:33:00,2010,4,27,13,Tue,7215
2010-04-27 13:35:00,2010,4,27,13,Tue,7216
2010-04-27 13:44:00,2010,4,27,13,Tue,7217
2010-04-27 13:45:00,2010,4,27,13,Tue,7218
2010-04-27 13:48:00,2010,4,27,13,Tue,7219
2010-04-27 14:04:00,2010,4,27,14,Tue,7220
2010-04-27 14:07:00,2010,4,27,14,Tue,7221
2010-04-27 14:08:00,2010,4,27,14,Tue,7222
2010-04-27 14:10:00,2010,4,27,14,Tue,7223
2010-04-27 14:11:00,2010,4,27,14,Tue,7224
2010-04-27 14:12:00,2010,4,27,14,Tue,7225
2010-04-27 14:14:00,2010,4,27,14,Tue,7226
2010-04-27 14:18:00,2010,4,27,14,Tue,7227
2010-04-27 14:36:00,2010,4,27,14,Tue,7228
2010-04-27 14:39:00,2010,4,27,14,Tue,7229
2010-04-27 14:43:00,2010,4,27,14,Tue,7230
2010-04-27 14:44:00,2010,4,27,14,Tue,7231
2010-04-27 14:56:00,2010,4,27,14,Tue,7232
2010-04-27 15:01:00,2010,4,27,15,Tue,7233
2010-04-27 15:18:00,2010,4,27,15,Tue,7234
2010-04-27 15:21:00,2010,4,27,15,Tue,7235
2010-04-27 15:29:00,2010,4,27,15,Tue,7236
2010-04-27 15:31:00,2010,4,27,15,Tue,7237
2010-04-27 15:32:00,2010,4,27,15,Tue,7238
2010-04-27 15:47:00,2010,4,27,15,Tue,7239
2010-04-27 16:15:00,2010,4,27,16,Tue,7240
2010-04-27 16:19:00,2010,4,27,16,Tue,7241
2010-04-27 16:21:00,2010,4,27,16,Tue,7242
2010-04-27 16:32:00,2010,4,27,16,Tue,7243
2010-04-27 17:01:00,2010,4,27,17,Tue,7244
2010-04-27 17:03:00,2010,4,27,17,Tue,7245
2010-04-27 17:06:00,2010,4,27,17,Tue,7246
2010-04-27 17:07:00,2010,4,27,17,Tue,7247
2010-04-27 17:11:00,2010,4,27,17,Tue,7248
2010-04-27 17:12:00,2010,4,27,17,Tue,7249
2010-04-27 17:13:00,2010,4,27,17,Tue,7250
2010-04-27 17:14:00,2010,4,27,17,Tue,7251
2010-04-27 17:20:00,2010,4,27,17,Tue,7252
2010-04-27 17:22:00,2010,4,27,17,Tue,7253
2010-04-27 17:26:00,2010,4,27,17,Tue,7254
2010-04-27 17:27:00,2010,4,27,17,Tue,7255
2010-04-27 17:29:00,2010,4,27,17,Tue,7256
2010-04-28 09:15:00,2010,4,28,9,Wed,7257
2010-04-28 09:18:00,2010,4,28,9,Wed,7258
2010-04-28 09:23:00,2010,4,28,9,Wed,7259
2010-04-28 09:41:00,2010,4,28,9,Wed,7260
2010-04-28 09:47:00,2010,4,28,9,Wed,7261
2010-04-28 09:51:00,2010,4,28,9,Wed,7262
2010-04-28 10:02:00,2010,4,28,10,Wed,7263
2010-04-28 10:03:00,2010,4,28,10,Wed,7264
2010-04-28 10:04:00,2010,4,28,10,Wed,7265
2010-04-28 10:05:00,2010,4,28,10,Wed,7266
2010-04-28 10:16:00,2010,4,28,10,Wed,7267
2010-04-28 10:18:00,2010,4,28,10,Wed,7268
2010-04-28 10:29:00,2010,4,28,10,Wed,7269
2010-04-28 10:50:00,2010,4,28,10,Wed,7270
2010-04-28 10:51:00,2010,4,28,10,Wed,7271
2010-04-28 10:52:00,2010,4,28,10,Wed,7272
2010-04-28 10:58:00,2010,4,28,10,Wed,7273
2010-04-28 11:24:00,2010,4,28,11,Wed,7274
2010-04-28 11:27:00,2010,4,28,11,Wed,7275
2010-04-28 11:29:00,2010,4,28,11,Wed,7276
2010-04-28 11:52:00,2010,4,28,11,Wed,7277
2010-04-28 11:54:00,2010,4,28,11,Wed,7278
2010-04-28 11:57:00,2010,4,28,11,Wed,7279
2010-04-28 12:01:00,2010,4,28,12,Wed,7280
2010-04-28 12:04:00,2010,4,28,12,Wed,7281
2010-04-28 12:15:00,2010,4,28,12,Wed,7282
2010-04-28 12:24:00,2010,4,28,12,Wed,7283
2010-04-28 12:27:00,2010,4,28,12,Wed,7284
2010-04-28 12:28:00,2010,4,28,12,Wed,7285
2010-04-28 12:31:00,2010,4,28,12,Wed,7286
2010-04-28 12:34:00,2010,4,28,12,Wed,7287
2010-04-28 12:41:00,2010,4,28,12,Wed,7288
2010-04-28 12:43:00,2010,4,28,12,Wed,7289
2010-04-28 12:51:00,2010,4,28,12,Wed,7290
2010-04-28 13:12:00,2010,4,28,13,Wed,7291
2010-04-28 13:18:00,2010,4,28,13,Wed,7292
2010-04-28 13:21:00,2010,4,28,13,Wed,7293
2010-04-28 13:23:00,2010,4,28,13,Wed,7294
2010-04-28 13:24:00,2010,4,28,13,Wed,7295
2010-04-28 13:26:00,2010,4,28,13,Wed,7296
2010-04-28 13:34:00,2010,4,28,13,Wed,7297
2010-04-28 13:40:00,2010,4,28,13,Wed,7298
2010-04-28 13:42:00,2010,4,28,13,Wed,7299
2010-04-28 13:53:00,2010,4,28,13,Wed,7300
2010-04-28 13:59:00,2010,4,28,13,Wed,7301
2010-04-28 14:01:00,2010,4,28,14,Wed,7302
2010-04-28 14:02:00,2010,4,28,14,Wed,7303
2010-04-28 14:20:00,2010,4,28,14,Wed,7304
2010-04-28 14:25:00,2010,4,28,14,Wed,7305
2010-04-28 14:34:00,2010,4,28,14,Wed,7306
2010-04-28 14:45:00,2010,4,28,14,Wed,7307
2010-04-28 14:52:00,2010,4,28,14,Wed,7308
2010-04-28 14:53:00,2010,4,28,14,Wed,7309
2010-04-28 14:57:00,2010,4,28,14,Wed,7310
